0.33,488,2.4,0.8,563,4.8,0.62,394,4.9,0.91,123,0.6,342
0.65,395,3,0.23,434,2.5,0.81,356,3.8,0.2,316,4.1,343
0.86,583,4.5,0.66,225,1.3,0.42,586,3.4,0.91,50,2,344
0.77,287,3.8,0.57,1,4.8,0.32,241,1.9,0.77,74,4.9,345
0.88,157,1.2,0.53,67,4.2,0.72,376,3.4,0.89,459,0,346
0.9,396,0.5,0.75,248,1.8,0.24,163,0.2,0.62,337,3.3,347
0.56,473,1.5,0.78,157,4.1,0.95,191,2.9,0.78,195,2.4,348
0.55,467,3.9,0.74,548,0.5,0.79,99,3.8,0.24,399,2.4,349
0.23,460,3.2,0.65,418,2,0.62,166,1.4,0.8,145,1.7,350
0.56,119,3.2,0.61,80,4,0.48,357,2.8,0.57,144,2.5,351
0.8,245,0.8,0.9,14,0.1,0.41,600,3.6,0.45,354,4.9,352
0.66,482,4.2,1,344,0.1,0.52,16,2.3,0.96,584,4.3,353
0.36,127,2.3,0.21,590,0.9,0.97,175,1.3,0.39,331,4.4,354
0.34,30,1.8,0.82,458,1.3,0.94,174,1.4,0.4,215,1.3,355
0.21,153,0.8,0.84,29,2.2,1,569,3,0.47,9,2.9,356
0.71,521,2.7,0.82,408,0.2,0.97,563,3.8,0.33,66,4.4,357
0.93,264,2,0.47,532,3.6,0.27,23,4.9,0.77,420,3.7,358
0.92,265,5,0.52,400,2.7,0.21,488,0.8,0.22,136,2.2,359
0.77,480,4,0.96,103,0.6,0.83,411,4.5,0.42,32,1.8,360
0.92,595,1.5,0.61,116,0.7,0.97,555,3.3,0.82,59,2.9,361
0.34,171,0.9,0.63,37,4.3,0.79,8,3.3,0.35,509,0.7,362
0.42,108,3.5,0.56,218,2.9,0.49,406,2,0.56,517,3.6,363
0.39,115,2.1,0.99,91,0.4,0.95,531,1.3,0.92,69,0.7,364
0.86,412,4.6,0.41,378,4.1,0.93,92,4.1,0.72,522,1,365
0.99,306,4.6,0.92,121,4.1,0.2,99,2.5,0.67,584,4.1,366
0.26,173,0.8,0.51,274,3.7,0.43,343,3.4,0.48,51,4.6,367
0.26,192,0.9,0.5,174,4.8,0.29,562,3.4,0.42,52,1.1,368
0.5,490,4.1,0.28,360,0.1,0.31,109,2,0.76,311,0.1,369
0.52,449,4.6,0.45,88,2.7,0.5,61,5,0.41,126,0.2,370
0.39,367,1.1,0.28,307,2.3,0.8,503,2.5,0.58,477,3.5,371
0.9,536,4.3,0.35,406,1,0.3,383,1.2,0.21,376,3.5,372
0.47,437,3.3,0.6,466,3.8,0.32,170,0.1,0.39,85,1.7,373
0.36,33,1.1,0.33,233,1.4,0.82,90,0,0.86,326,1.9,374
0.63,355,4.6,0.47,221,0.8,0.52,23,4.8,0.73,524,3.4,375
0.95,136,5,0.89,506,2.8,0.91,475,4.9,0.87,530,2.7,376
0.73,215,0.2,0.63,257,0,0.62,498,1,0.34,382,2,377
0.54,57,4.5,0.98,0,4,0.88,346,2.5,0.36,4,1.3,378
0.22,331,4.7,0.48,242,4.4,0.37,123,1.5,0.24,173,1.9,379
0.74,452,4.9,0.67,353,1.5,0.97,55,1.2,0.23,177,2.9,380
0.21,432,1.9,0.47,297,1.2,0.68,541,3.6,0.46,140,0,381
0.48,433,3.2,0.21,224,3.7,0.47,574,4,0.99,213,4.1,382
0.27,358,1,0.78,221,1.6,0.39,459,3,0.54,271,1.6,383
0.55,597,3.3,0.92,224,1.1,0.35,549,3.6,0.32,548,4.2,384
0.61,597,0,0.82,57,4.5,0.21,555,4.8,0.36,556,4.2,385
0.55,114,3.2,0.39,191,2.8,0.93,537,0.4,0.61,108,3.4,386
0.72,78,3.9,0.77,429,2.6,0.26,291,3.5,0.47,350,1.6,387
0.6,539,3.6,0.22,250,2.4,0.41,278,3.3,0.54,574,1.9,388
0.95,350,4.6,0.27,432,2.4,0.73,49,3.7,0.54,392,3.7,389
0.88,265,3.5,0.7,360,0.5,0.82,46,0.5,0.74,79,1.5,390
0.47,413,4.4,0.5,281,3.9,0.87,40,1,0.36,393,4,391
0.83,209,0.4,0.65,481,5,0.82,579,3.8,0.87,453,0.6,392
0.43,233,3.2,0.72,414,4.3,0.64,20,3.2,0.79,330,0.6,393
0.42,78,0.3,0.82,458,3.8,0.81,523,1.1,0.6,354,1,394
0.68,580,4.5,0.52,175,1.9,0.44,597,0.7,0.38,172,3.3,395
0.3,372,3,0.94,92,3.3,0.9,470,3.7,0.77,391,3.7,396
0.38,376,4.8,0.95,596,4.7,0.23,47,1.3,0.36,565,3.6,397
0.38,291,4,0.34,196,4.9,0.59,179,1.4,0.81,322,4,398
0.26,590,0.9,0.92,266,4.7,0.47,176,3.5,0.68,90,1.7,399
0.2,501,1.8,0.91,46,0,0.64,427,4.5,0.7,566,0.6,400
0.68,564,0.9,0.95,281,2.6,0.55,290,4.2,0.97,294,0.7,401
0.94,450,3.2,0.22,199,3.7,0.47,418,4,0.5,94,0.2,402
0.77,2,0.2,0.47,311,2.2,0.87,321,0.5,0.26,10,1.7,403
0.24,170,5,0.58,528,5,0.96,257,4.6,0.64,236,1.2,404
0.34,138,0.3,0.67,237,1.7,0.56,560,3.9,0.74,522,2.2,405
0.76,270,1,0.22,168,0.7,0.31,526,3,0.43,79,0,406
0.74,91,2,0.73,509,3.3,0.87,413,4.5,0.22,84,1.1,407
0.48,170,5,0.37,565,2.1,0.33,358,3.8,0.67,282,0.3,408
0.38,556,4.1,0.62,334,2.4,0.54,112,0.6,0.8,478,2.7,409
0.66,98,0.2,0.59,381,4.8,0.93,176,3.1,0.63,247,3.6,410
0.29,190,2.2,0.63,362,5,0.62,335,1.8,0.39,323,2.3,411
0.39,319,2.9,0.68,591,0.8,0.79,541,3.9,0.97,419,1.1,412
0.85,131,0.3,0.82,518,1.4,0.46,52,4.6,0.44,433,4.7,413
0.59,564,1.7,0.67,499,3.4,0.72,302,1.7,0.68,342,0.1,414
0.76,504,2.4,0.86,277,4,0.91,301,3.8,0.97,104,4.8,415
0.82,297,3.1,0.69,271,0.9,0.73,465,2.2,0.32,500,2.9,416
0.36,387,4,0.34,36,0.4,0.83,411,3,0.35,267,2.1,417
0.65,4,3.8,0.78,560,5,0.29,427,2.4,0.93,458,3.2,418
0.24,316,0,0.84,184,0.3,0.91,60,2.9,0.21,416,2,419
0.35,518,3.2,0.2,288,2.2,0.43,210,0.5,0.95,28,2.2,420
0.35,528,1.4,0.35,69,3,0.78,444,3.6,0.41,429,0.5,421
0.78,247,0.9,0.42,43,0.9,0.99,519,4.3,0.32,416,4.7,422
0.99,110,0.7,0.83,554,0.8,0.49,92,1.8,0.85,403,3.6,423
0.28,120,2.4,0.84,131,3,0.99,123,1.5,0.28,341,0,424
0.36,555,2.1,0.95,25,2.9,0.95,8,4.6,0.82,328,2.7,425
0.4,99,3.8,1,212,5,0.57,108,3.1,0.42,185,1.6,426
0.7,263,2.2,0.67,102,3.5,0.46,350,4.6,0.26,360,2.3,427
0.42,352,0.6,0.34,434,1,0.45,5,3.5,0.97,235,4.7,428
0.73,598,5,0.76,16,0.5,0.67,325,4.5,0.8,191,2.4,429
0.54,368,2.3,0.23,137,1.4,0.88,134,4.2,0.96,318,3.2,430
0.85,257,4.6,0.64,430,2.7,0.22,464,4.6,0.3,564,0.9,431
0.93,231,4.6,0.93,360,3.8,0.82,30,2,0.76,353,0.1,432
0.84,432,3.1,0.54,561,2.9,0.61,567,1.4,0.89,196,1.7,433
0.27,93,2.2,0.59,569,1.4,0.32,194,2,0.42,265,1.7,434
0.58,136,0.6,0.51,188,3.5,0.75,557,2.4,0.68,528,2.6,435
0.88,380,2.6,0.89,431,3,0.77,236,2.3,0.69,584,1,436
0.28,271,1.2,0.21,218,4.6,0.87,430,1.3,0.69,210,1.8,437
0.66,539,4.1,0.58,435,0.7,0.87,180,1.9,0.84,244,0.3,438
0.5,458,2.8,0.23,294,1.8,0.41,266,2.1,0.41,165,1.8,439
0.86,277,0,0.86,519,0.5,0.88,286,2.8,0.35,47,4.5,440
0.54,97,4.5,0.63,376,2.4,0.54,394,3.3,0.93,510,0.2,441
0.38,392,2.6,0.38,410,3.9,0.93,385,0,0.36,257,4.5,442
0.52,556,3,0.25,187,4.2,0.73,253,0.6,0.65,24,2.4,443
0.89,256,2.2,0.26,544,1.1,0.9,166,4.6,0.93,13,2.2,444
0.5,213,4,0.78,68,0.6,0.96,577,2,0.86,175,3.1,445
0.52,396,4.4,0.96,174,4.3,0.81,253,0.4,0.36,408,1.5,446
0.21,39,4.5,0.23,95,4.2,0.78,16,5,0.29,383,1.3,447
0.81,13,3.9,0.91,153,0,0.39,522,0.8,0.26,349,2.9,448
0.6,143,2,0.61,110,4.1,0.56,566,4,0.82,474,1,449
0.72,562,1.8,0.47,314,3.2,0.31,594,2.6,0.71,274,3.9,450
0.52,92,2.2,0.68,4,4.6,0.79,573,3.2,0.85,38,2.6,451
0.23,28,2.8,0.45,169,3.4,0.78,90,2.6,0.52,349,2.1,452
0.37,527,2.2,0.85,458,4.5,0.83,402,0.6,0.45,456,1.9,453
0.91,301,0.9,0.57,94,1.1,0.71,308,4.7,0.9,566,0.5,454
0.64,489,0.3,0.29,474,3.2,0.8,380,4.6,0.55,362,4.4,455
0.68,9,1.3,0.49,112,0.5,0.96,451,1.3,0.3,314,4,456
0.82,77,4.6,0.34,19,3.8,0.67,402,0.5,0.8,190,1.9,457
0.26,482,2.5,0.39,246,3.9,0.86,300,0.6,0.75,265,4.3,458
0.8,577,2.7,0.5,46,2.1,0.39,335,3.3,0.27,260,1.2,459
0.37,336,1.5,0.9,468,5,0.6,330,1.4,0.36,83,1.6,460
0.79,333,3.8,0.54,234,5,0.65,113,4.3,0.82,269,5,461
0.99,7,0.3,0.26,44,1,0.73,520,3.1,0.47,554,0.8,462
0.66,276,1.7,0.61,150,3,0.37,200,2,0.21,290,1.6,463
0.96,81,3.8,0.54,496,1.3,0.99,289,2.2,0.28,421,2.2,464
0.56,418,1.7,0.97,27,3.4,0.64,58,0.3,0.92,555,2.7,465
0.79,475,0.5,0.83,594,4.9,0.98,105,0.7,0.42,567,3.9,466
0.97,388,3.2,0.81,203,3.1,0.43,597,3.6,0.27,21,2.6,467
0.68,130,2.4,0.24,449,1.2,0.66,179,0.8,0.82,323,1.5,468
0.59,201,1,0.87,504,0.6,0.6,546,4.3,0.38,458,1.8,469
0.43,77,4.3,0.43,458,4.3,0.95,461,3.5,0.41,547,3.3,470
0.67,203,1.6,0.23,101,4.2,0.89,20,1.5,0.34,207,2.3,471
0.43,145,1.1,0.78,211,4.5,0.62,366,3.9,0.57,414,4.2,472
0.2,168,0.3,0.76,123,4,0.42,105,3,0.64,103,1.3,473
0.82,326,3.3,0.52,298,3.1,0.68,67,1.6,0.24,513,2,474
0.61,179,0.5,0.49,264,4.5,0.8,553,1,0.25,431,3.8,475
0.93,277,4.5,0.57,415,4.8,0.57,559,0.4,0.81,172,2,476
0.95,471,3.3,0.43,127,2.3,0.74,146,3.7,0.35,498,3.7,477
0.59,213,4.5,0.92,430,2.1,0.53,596,1.3,0.65,490,3.1,478
0.55,514,0.8,0.42,406,3.6,0.46,412,3.3,0.26,2,2.8,479
0.76,586,1.3,0.48,344,1.8,0.23,130,1.8,0.34,224,1.4,480
0.55,143,1.1,0.37,216,2.9,0.38,247,1,0.31,537,3.4,481
0.83,348,0.2,0.44,58,3.6,0.35,372,0.3,0.45,12,4.2,482
0.89,586,3.5,0.91,400,3.1,0.58,415,1,0.23,490,1.3,483
0.37,430,0.8,0.33,247,2.6,0.84,198,3.2,0.39,115,0.8,484
0.32,123,0.5,0.28,204,1.8,0.72,516,3,0.89,504,0.7,485
0.88,28,1.8,0.68,479,1.1,0.87,561,3.6,0.24,284,3.7,486
0.53,151,1.9,0.96,101,1.9,0.36,504,2.4,0.75,75,3.6,487
0.21,493,0,0.68,106,4.5,0.88,280,4.9,0.89,137,1.6,488
0.32,39,2.1,0.68,516,2.8,0.89,279,1.4,0.68,285,3.4,489
0.51,541,3.5,0.5,196,1.7,0.85,237,4.7,0.2,573,4.1,490
0.53,50,3.3,0.77,196,0.9,0.8,419,3.6,0.94,327,1.1,491
0.53,272,4.8,0.58,337,4.9,0.96,51,5,0.41,452,1.9,492
0.57,164,1.7,0.32,526,1.7,0.52,276,0.9,0.41,600,2,493
0.49,434,1.8,0.48,573,4,0.96,268,0.8,0.75,210,4.7,494
0.63,149,2.6,0.24,331,0,0.63,380,1.6,0.83,103,3.2,495
0.42,109,1.2,0.3,372,1.7,0.56,510,3.5,0.37,340,2,496
0.23,147,3.2,1,371,4.6,0.77,348,1,0.52,47,2.7,497
0.3,395,4.1,0.59,215,3.8,0.2,14,2.6,0.31,65,3.3,498
0.97,202,1.2,0.24,95,0.3,0.98,332,4.3,0.43,189,0.8,499
